"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20000101","2000","52","2000","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","476776654","false","-1","N/A",,"false","476776654","false",,"false","107428448",,"107428448","0","false","false",
"C","A","20000101","2000","52","2000","372","IRL","Ireland","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3920","false","8","kg","3920","false","3920","false","0","false","3364.364","0","3364.364","0","false","true",
"C","A","20000101","2000","52","2000","376","ISR","Israel","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","239450","true","-1","N/A",,"false","239450","true",,"false","144000",,"144000","6","false","false",
"C","A","20000101","2000","52","2000","384","CIV","Côte d'Ivoire","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","181740918","false","-1","N/A",,"false","181740918","false",,"false","37534401",,"37534401","0","false","false",
"C","A","20000101","2000","52","2000","388","JAM","Jamaica","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false","2",,"2","0","false","false",
"C","A","20000101","2000","52","2000","392","JPN","Japan","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70687000","false","-1","N/A",,"false","70687000","false",,"false","29251313",,"29251313","0","false","false",
"C","A","20000101","2000","52","2000","400","JOR","Jordan","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","259200","false","-1","N/A",,"false","259200","false",,"false","95852",,"95852","0","false","false",
"C","A","20000101","2000","52","2000","404","KEN","Kenya","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57420","false","-1","N/A",,"false","57420","false",,"false","21501",,"21501","0","false","false",
"C","A","20000101","2000","52","2000","410","KOR","Rep. of Korea","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132093000","false","-1","N/A",,"false","132093000","false",,"false","37014436",,"37014436","0","false","false",
"C","A","20000101","2000","52","2000","414","KWT","Kuwait","M","Import","156","CHN","China","0","W00","World","H0","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","381000","false","-1","N/A",,"false","381000","false",,"false","224036",,"224036","0","true","false",
"C","A","20000101","2000","52","2000","417","KGZ","Kyrgyzstan","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2533900","false","-1","N/A",,"false","2533900","false",,"false","478121",,"478121","0","false","false",
"C","A","20000101","2000","52","2000","422","LBN","Lebanon","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3084059","false","-1","N/A",,"false","3084059","false",,"false","785676",,"785676","0","false","false",
"C","A","20000101","2000","52","2000","440","LTU","Lithuania","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","218958","false","8","kg","218958","false","218958","false","0","false","68373","0","68373","0","false","true",
"C","A","20000101","2000","52","2000","446","MAC","China, Macao SAR","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1888060","false","8","kg","1888060","false","1888060","false","0","false","297539.82","0","297539.82","0","false","true",
"C","A","20000101","2000","52","2000","450","MDG","Madagascar","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","93507463","false","-1","N/A",,"false","93507463","false",,"false","17662721",,"17662721","0","false","false",
"C","A","20000101","2000","52","2000","454","MWI","Malawi","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false","130",,"130","0","false","false",
"C","A","20000101","2000","52","2000","458","MYS","Malaysia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","119361000","false","-1","N/A",,"false","119361000","false",,"false","26934580",,"26934580","0","false","false",
"C","A","20000101","2000","52","2000","470","MLT","Malta","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52","false","-1","N/A",,"false","52","false",,"false","75",,"75","0","false","false",
"C","A","20000101","2000","52","2000","478","MRT","Mauritania","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12000000","false","-1","N/A",,"false","12000000","false",,"false","2492954",,"2492954","0","false","false",
"C","A","20000101","2000","52","2000","480","MUS","Mauritius","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19466206","true","-1","N/A",,"false","19466206","true",,"false","8523283",,"8523283","6","false","false",
"C","A","20000101","2000","52","2000","484","MEX","Mexico","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2268","false","-1","N/A",,"false","2268","false",,"false",,"1405","1405","0","false","false",
"C","A","20000101","2000","52","2000","490","S19","Other Asia, nes","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","93000","false","-1","N/A",,"false","93000","false",,"false","53320",,"53320","0","false","false",
"C","A","20000101","2000","52","2000","496","MNG","Mongolia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4900165","false","-1","N/A",,"false","4900165","false",,"false","1420757",,"1420757","0","false","false",
"C","A","20000101","2000","52","2000","498","MDA","Rep. of Moldova","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","616000","false","-1","N/A",,"false","616000","false",,"false","96885",,"96885","0","false","false",
"C","A","20000101","2000","52","2000","508","MOZ","Mozambique","M","Import","156","CHN","China","0","W00","World","H0","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11538700","true","-1","N/A",,"false","11538700","true",,"false","5012018",,"5012018","6","true","false",
"C","A","20000101","2000","52","2000","512","OMN","Oman","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22220","false","-1","N/A",,"false","22220","false",,"false","7342",,"7342","0","false","false",
"C","A","20000101","2000","52","2000","516","NAM","Namibia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","346","false","-1","N/A",,"false","346","false",,"false","224",,"224","0","false","false",
"C","A","20000101","2000","52","2000","540","NCL","New Caledonia","M","Import","156","CHN","China","0","W00","World","H0","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1375","false","-1","N/A",,"false","1375","false",,"false","1164",,"1164","0","true","false",
"C","A","20000101","2000","52","2000","548","VUT","Vanuatu","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27","false","-1","N/A",,"false","27","false",,"false","15",,"15","0","false","false",
"C","A","20000101","2000","52","2000","554","NZL","New Zealand","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31721","false","-1","N/A",,"false","31721","false",,"false","14662",,"14662","0","false","false",
"C","A","20000101","2000","52","2000","562","NER","Niger","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48272400","false","-1","N/A",,"false","48272400","false",,"false","12055716",,"12055716","0","false","false",
"C","A","20000101","2000","52","2000","566","NGA","Nigeria","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000000","false","-1","N/A",,"false","2000000","false",,"false","384829",,"384829","0","false","false",
"C","A","20000101","2000","52","2000","579","NOR","Norway","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87400","false","8","kg","87400","false","87400","false","0","false","42140.383","0","42140.383","0","false","true",
"C","A","20000101","2000","52","2000","600","PRY","Paraguay","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","181","false","8","kg","181","false","181","false","0","false","86","77","86","0","false","true",
"C","A","20000101","2000","52","2000","608","PHL","Philippines","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57302140","false","-1","N/A",,"false","57302140","false",,"false","10883318",,"10883318","0","false","false",
"C","A","20000101","2000","52","2000","616","POL","Poland","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1548200","false","-1","N/A",,"false","1548200","false",,"false","455000",,"455000","0","false","false",
"C","A","20000101","2000","52","2000","642","ROU","Romania","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46344742","false","8","kg","46344742","false","46344742","false","0","false","8397520.34","0","8397520.34","0","false","true",
"C","A","20000101","2000","52","2000","643","RUS","Russian Federation","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","218226831","false","-1","N/A",,"false","218226831","false",,"false","36049831",,"36049831","0","false","false",
"C","A","20000101","2000","52","2000","662","LCA","Saint Lucia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","472","false","-1","N/A",,"false","472","false",,"false","1233",,"1233","0","false","false",
"C","A","20000101","2000","52","2000","694","SLE","Sierra Leone","M","Import","156","CHN","China","0","W00","World","H0","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24804155","false","-1","N/A",,"false","24804155","false",,"false","5236055",,"5236055","0","true","false",
"C","A","20000101","2000","52","2000","702","SGP","Singapore","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3581760","false","-1","N/A",,"false","3581760","false",,"false","1233870",,"1233870","0","false","false",
"C","A","20000101","2000","52","2000","703","SVK","Slovakia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5341354","false","-1","N/A",,"false","5341354","false",,"false",,"1563886","1563886","0","false","false",
"C","A","20000101","2000","52","2000","704","VNM","Viet Nam","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35144260","true","-1","N/A",,"false","35144260","true",,"false","14299000",,"14299000","6","false","false",
